Department,Search Term,Search Frequency Rank,#1 Clicked ASIN,#1 Product Title,#1 Click Share,#1 Conversion Share,#2 Clicked ASIN,#2 Product Title,#2 Click Share,#2 Conversion Share,#3 Clicked ASIN,#3 Product Title,#3 Click Share,#3 Conversion Share
Amazon.com,table cloth,633,B07PTP3M2G,"Oubonun Rustic Lattice Tablecloth (55x70) Cotton Linen Grey Rectangle Table Cloths for Kitchen Dining, Party, Holiday, Christmas, Buffet",10.50%,8.96%,B07QRY6BLB,"SEPARO - 2Pack, 6FT Spandex Table Cover Fitted Rectangular Tablecloth Stretchable Fabric Lycra Tablecloth 6 ft Wrinkle-Free for Party Dj Tradeshows Banquet Weddings Cocktail, 2 Pcs",7.20%,9.62%,B07QRZHLDY,SEPARO Spandex Table Cover Fitted Rectangular Tablecloth Stretchable Fabric Lycra Tablecloth 4 ft Wrinkle-Free for Party Dj Tradeshows Banquet Weddings Cocktail,4.81%,5.42%
Amazon.com,milwaukee tools,634,B077ZD6BQS,Milwaukee Electric Tools 2997-22 Hammer Drill/Impact Driver Kit,9.03%,6.89%,B00KQ4YL9G,Milwaukee M18 Cordless LITHIUM-ION 6-Tool Combo Kit (2696-26),6.91%,1.65%,B001VGOJLI,Milwaukee 2680-20 M18 18V Lithium Ion 4 1/2 Inch Cordless Grinder with Burst Resistant Guard and Paddle Switch Design,4.79%,7.99%
Amazon.com,posters,635,B096957NDJ,Unique America 150 Pcs Print Album Covers | Unique Square Printed Photos 6x6 inch | 4x4 inch Total 80 Album Cover Posters Collage Kit | Music Posters for Room Aesthetic | Album Cover Posters,13.13%,6.72%,B099R8T58H,"ANERZA 100 PCS Album Cover Posters, Album Covers Wall Collage Kit Aesthetic Pictures, Room Decor Aesthetic Vintage, Cute Bedroom Photo Wall Decorations for Teen Girls, Dorm Music Trendy Wall Art",8.89%,5.76%,B09Y4C9WXJ,"Kendrick Poster GOOD KID, M.A.A.D CITY Poster Canvas Printed Poster Unframe:12x18inch(30x45cm)",5.91%,5.60%
Amazon.com,oculus quest 2,636,B099VMT8VZ,Meta Quest 2 — Advanced All-In-One Virtual Reality Headset — 128 GB,37.81%,48.16%,B09DDM2371,Oculus Quest 2 - Advanced All-In-One Virtual Reality Headset - 128 GB (Renewed Premium),27.89%,27.68%,B08HK24JSD,Oculus Quest 2 — Advanced All-in-One Virtual Reality Headset — 64 GB (UK Model),3.65%,0.53%
Amazon.com,return pallets for sale liquidation,637,B0B7218ZF7,Customer Returns Pallets for Sale Unclaimed Packages Liquidation Boxes Returns_Electronic Product Lucky Storage Box,10.41%,10.80%,B0B9XCN2Q1,"Liquidation Boxes Returns, Returns Pallets for Sale Unclaimed Packages!!!SZEG906",4.76%,6.78%,B0B7413XMK,New 2022 Storage Box -Mystery_Electronic_Box Liquidation Boxes Returns Pallets for Sale Unclaimed Packages.,4.57%,8.79%
Amazon.com,kitchen,638,B08573DQ39,"Umite Chef Kitchen Cooking Utensils Set, 33 pcs Non-Stick Silicone Cooking Kitchen Utensils Spatula Set with Holder, Wooden Handle Silicone Kitchen Gadgets Utensil Set (Khaki)",4.46%,6.37%,B09L854F2R,"Kontoyo Kitchen Sink Caddy Sponge Holder,304 Stainless Steel Holder for Sink,Kitchen Organizer Soap Brush Dispenser,Countertop with Removable Drain Tray (Black)",3.93%,7.78%,B09B6TZ5J2,"Mattitude Kitchen Mat [2 PCS] Cushioned Anti-Fatigue Kitchen Rugs Non-Skid Waterproof Kitchen Mats and Rugs Ergonomic Comfort Standing Mat for Kitchen, Floor, Office, Sink, Laundry, Black and Gray",3.29%,3.30%
Amazon.com,gym bag,639,B091XPJFG8,"BALEINE Gym Bag for Women and Men, Small Duffel Bag for Sports, Gyms and Weekend Getaway, Waterproof Dufflebag with Shoe and Wet Clothes Compartments, Lightweight Carryon Gymbag (Azure)",10.42%,7.81%,B087LNQLG5,"adidas Defender 4 Small Duffel Bag, Black/White, 11.75x20.5x11",8.49%,12.12%,B0B3BFK28G,adidas Diablo Small Duffel Bag,8.27%,9.10%
Amazon.com,travel size toiletries,640,B0019IM4V0,Convenience Kits International Women's Deluxe 10 Piece Kit with Travel Size TSA Compliant Essentials Featuring: Pantene Hair Products in Reusable Toiletry Zippered Bag,9.44%,5.65%,B07W1P5M5P,"16 Pack Travel Bottles Set for Toiletries, Morfone TSA Approved Travel Containers Leak Proof Silicone Squeezable Travel Accessories 2oz 3oz for Shampoo Conditioner Lotion Body Wash ( BPA Free )",7.45%,8.36%,B09FF7TNDN,"22 Pack Leak Proof Silicone Travel Bottles Set, Muslish TSA Approved Containers for Toiletries, Travel Size Accessories and Shampoo Conditioner Bottles with Toiletry Bag (BPA Free)",7.21%,6.67%
Amazon.com,minecraft,641,B00992CF6W,Minecraft,10.04%,5.92%,B087D8QQ23,House Mod for MCPE,4.75%,9.50%,B09H27FSR8,"NERF Minecraft Stormlander Dart-Blasting Hammer, Fires 3 Darts, Includes 3 Official Elite Darts, Pull-Back Priming Handle",4.58%,4.02%
Amazon.com,spiderman,642,B0B5NZN77V,Spider-Man: No Way Home,13.98%,17.65%,B073HKJ1KZ,Spider-Man: Homecoming,6.87%,8.07%,B09NMDWYDL,Spider-Man: No Way Home,6.75%,9.45%
Amazon.com,white board,643,B07K6B8Q5V,"Amazon Basics Magnetic Dry Erase White Board, 36 x 24-Inch Whiteboard - Silver Aluminum Frame",14.27%,15.73%,B00HMCIMB8,"Mead Dry Erase Board, Whiteboard / White Board, 24 x 18 Inches, Silver Finish Aluminum Frame (85355)",11.80%,10.40%,B08L45NSRM,"Mr. Pen- Dry Erase Board, 14” x 11” with a Black Dry Erase Marker, Small White Board, White Board for Kids, White Board for Students, Small Dry Erase Board, Mini White Board, Back to School Supplies",11.20%,14.56%
Amazon.com,blouses for women,644,B0B5SZDNVW,Shirts Shirt Round Dot Short Blouse Chiffon Sleeve Color Womens Tops Solid Neck Women's Blouse,2.90%,1.68%,B08ZSKS537,Paitluc Womens Dress Shirts and Blouses for Work Sexy Blouses for Women Swiss Dot Ruffle Short Sleeve Blouse for Women Dark Red X Large,2.24%,2.71%,B09BFKGQPT,Paitluc Womens Blouse Swiss Dot Blouse for Women Short Sleeve Blouses Green Medium,1.69%,2.84%
Amazon.com,ice cube tray,645,B088CR8NMD,"DOQAUS Ice Cube Trays 4 Pack, Easy-Release Silicone & Flexible 14-Ice Cube Trays with Spill-Resistant Removable Lid, LFGB Certified and BPA Free, for Cocktail, Freezer, Stackable Ice Trays with Covers",11.96%,17.33%,B095CLYFFV,Round Ice Cube Tray with Lid Ice Ball Maker Mold for Freezer with Container Mini Circle Ice Cube Tray Making 66PCS Sphere Ice Chilling Cocktail Whiskey Tea Coffee 2 Trays 1 ice Bucket & Scoop,8.85%,7.20%,B095GBGQ5S,"ARTLEO Ice Cube Tray with Lid and Storage Bin for Freezer, Easy-Release 55 Mini Nugget Ice Tray with Spill-Resistant Cover, Container, Scoop, Flexible Durable Plastic Ice Mold & Bucket, BPA Free",6.72%,6.78%
Amazon.com,fajas colombianas,646,B09C5SHTFL,SHAPERX Shapewear Tummy Control Fajas Colombianas High Compression Body Shaper for Women Butt Lifter Thigh Slimmer,8.80%,11.91%,B08PC84BCT,Lady Slim Fajas Colombianas Reductoras Y Moldeadoras para Mujer Latex Waist Trainer Cincher Body Shaper for Women,6.73%,7.98%,B09KCJ7Q2H,FeelinGirl Tummy Control Shapewear for Women Fajas Colombianas High Waist Body Shaper Butt Lifter Shorts Thigh Slimmer,4.33%,3.80%
Amazon.com,cutting boards,647,B000W4OC80,"Farberware - 78892-10 Farberware Plastic Cutting Board, 11-inch by 14-inch, White",9.44%,13.20%,B0723FXC74,"HOMWE Kitchen Cutting Board (3-Piece Set) - Juice Grooves with Easy-Grip Handles, Non-Porous, Dishwasher Safe - Multiple Sizes (Gray)",5.80%,7.89%,B09RQQVYM3,"Extra Thin Flexible Cutting Boards for Kitchen - Cutting Mats for Cooking, Colored Cutting Mat Set with Easy-Grip Handles | Non Slip Cutting Sheets, Flexible Plastic Cutting Board Set of 3 (15x12)",4.62%,4.27%
Amazon.com,wedding guest dress,648,B09W2YZJ24,"Zalalus Summer Sexy Wedding Guest Dresses for Women One Shoulder Cutout Ruched Bodycon Sleeveless Maxi Cocktail Party Dress (Medium, Black)",3.74%,4.10%,B09W2YTG5D,"Zalalus Summer Sexy Wedding Guest Dresses for Women One Shoulder Cutout Ruched Bodycon Sleeveless Maxi Cocktail Party Dress (X-Large, Black)",3.12%,2.43%,B09W2ZV6F9,"Zalalus Summer Sexy Wedding Guest Dresses for Women One Shoulder Cutout Ruched Bodycon Sleeveless Maxi Cocktail Party Dress (Large, Black)",3.09%,3.65%
Amazon.com,insulated water bottle,649,B07N1X7JWP,"Iron Flask Sports Water Bottle - 32 Oz, 3 Lids (Straw Lid), Leak Proof, Vacuum Insulated Stainless Steel, Double Walled, Thermo Mug, Metal Canteen",4.76%,5.41%,B07MMZ8G16,"Simple Modern Water Bottle with Straw Lid Vacuum Insulated Stainless Steel Metal Thermos Bottles | Reusable Leak Proof BPA-Free Flask for Gym, Travel, Sports | Summit Collection | 32oz, Seaside Blue",4.29%,4.40%,B07F6RR2SK,"Thermoflask Double Stainless Steel Insulated Water Bottle with Two Lids, 24 Ounce, Cobalt",4.18%,3.61%
Amazon.com,kitchen mat,650,B09CYDRFWQ,KitchenClouds Kitchen Mat Cushioned Anti Fatigue Kitchen Rug 17.3x28 Waterproof Non Slip Kitchen Rugs and Mats Standing Desk Mat Comfort Floor Mats for Kitchen House Sink Office (Black),12.64%,15.52%,B088NCVVX4,"KMAT Kitchen Mat [2 PCS] Cushioned Anti-Fatigue Kitchen Rug, Waterproof Non-Slip Kitchen Mats and Rugs Heavy Duty PVC Ergonomic Comfort Foam Rug for Kitchen, Floor Home, Office, Sink, Laundry,Grey",10.03%,11.44%,B09KZJ5JT1,"KOKHUB Kitchen Mat,1/2 Inch Thick Cushioned Anti Fatigue Waterproof Kitchen Rug, Comfort Standing Desk Mat, Kitchen Floor Mat Non-Skid & Washable for Home, Office, Sink,17.3x28- Grey",7.56%,9.06%
Amazon.com,my orders placed,651,B01HSHHN48,JUST MY SIZE Women's Plus Size Long Sleeve Tee,5.03%,7.69%,B000MX0FQO,"Playtex Women's 18 Hour Wire-Free Bra, Women’s Flex Back Bra, Women’s Front-Close Bra, US4695",4.02%,10.77%,B082VXV5YH,Women's High Waisted Cotton Underwear Soft Breathable Full Coverage Stretch Briefs Ladies Panties 5-Pack,3.97%,3.08%
Amazon.com,clothes rack,652,B09GN4J8B3,"JIUYOTREE Metal Clothing Rack, 43.3 Inches Clothes Garment Coat Rack with Bottom Shelf, Clothing Rack for Hanging Clothes, Coats, Skirts, Shirts, Sweaters, Black",11.03%,12.49%,B07GDWMV47,SimpleHouseware Double Rod Portable Clothing Hanging Garment Rack,6.69%,8.11%,B07P6K61F5,"UDEAR Garment Rack Free-Standing Clothes Rack with Top Rod,Lower Storage and 6 Hooks,Black",5.11%,4.34%
Amazon.com,jewelry box,653,B09N3C4KKY,"Jewelry Box Organizer for Women Girls Wife Ideal Gift, Double Layer Jewelry Storage Case Display Earrings Bracelets Rings Necklaces, PU Leather & Soft Velvet Lined Jewelry Box, Black",7.29%,9.49%,B09HL91HH2,"Dajasan Jewelry Box for Women 3 Layers Large Jewelry Organizer with velvet Travel Jewelry Storage Organizer Jewelry Case for Earring, Ring, Necklace, Bracelets",5.94%,6.11%,B07SVFH8HQ,"SONGMICS Jewelry Box with Glass Lid, 3-Layer Jewelry Organizer, 2 Drawers, Jewelry Storage, Plenty of Storage Space, Modern Style, Gift for Loved Ones, Cloud White UJBC239WT",5.91%,5.48%
Amazon.com,nails,654,B08BJC6MJC,"Mr. Pen- Nail Assortment Kit, 600pc, Small Nails, Nails, Nails for Hanging Pictures, Picture Hanging Nails, Finishing Nails, Hanging Nails, Picture Nails, Back to School Supplies",8.19%,29.32%,B07PNZFF7H,"Coceca 200 Pack Hardware Nails for Hanging Pictures, 4 Size Zinc Tiny Nail Assorted Kit, Picture Nail, Small Nails, Finishing Nail, Wall Nails and Galvanized Nails for Wood",5.39%,15.81%,B09WTTGMSX,"Clear Coffin Nail Tips, Teenitor Long Coffin Nails Full Cover, 600pcs Clear Fake Nails Ballerina False Nails Press On Nails, Glue On Nails , Acrylic Nail Clipper, Nail Stand for DIY Fake Nails",3.94%,0.54%
Amazon.com,bluey,655,B08S34YH92,"Bluey - 13 Talking Bluey Plush - Interactive - Sing Along with Bluey, 9 Different Phrases",4.75%,7.86%,B0B75K31B8,Bluey No Show Socks,4.22%,4.76%,B09Q49PL2K,Bluey Ultimate Lights & Sounds Playhouse with Two posable Figures and Accessories | Heeler Home,3.87%,0.98%
Amazon.com,purse,656,B072JGKMBD,Handbags for Women Shoulder Bags Tote Satchel Hobo 3pcs Purse Set Black,3.31%,4.92%,B09VKW6SYV,Nine West Elona Satchel Milk Multi One Size,3.18%,3.13%,B096FKKN12,Women Fashion Synthetic Leather Handbags Tote Bag Shoulder Bag Top Handle Satchel Purse Set 4pcs (beige+gray),2.55%,3.13%
Amazon.com,ring,657,B01JTL2PYE,Ring,25.64%,0.00%,B08N5NQ69J,"Ring Video Doorbell – 2020 release – 1080p HD video, improved motion detection, easy installation – Venetian Bronze",13.03%,19.70%,B08N5NQ869,"Ring Video Doorbell – 2020 release – 1080p HD video, improved motion detection, easy installation – Satin Nickel",11.13%,14.05%
Amazon.com,mens socks,658,B07QTVKNNQ,Dickies Men's Dri-tech Moisture Control Crew Socks Multipack,9.23%,10.54%,B09D2XKYY9,Fruit of the Loom mens Dual Defense Cushioned Socks - 12 Pair Pack,8.67%,8.46%,B097CFJMB2,Saucony Men's Multi-Pack Mesh Ventilating Comfort Fit Performance No-Show Socks,6.56%,7.91%
Amazon.com,l shaped desk,659,B00HRYBYRU,Ameriwood Home Dakota L-Shaped Desk with Bookshelves (Black Ebony Ash),9.77%,11.47%,B081ZYY8H3,"Cubiker L Shaped Desk, Computer Corner Desk, Gaming Desk with Monitor Stand, Home Office Study Writing Workstation, Space-Saving, Black",5.04%,5.68%,B08MQ6TS37,"GreenForest L Shaped Corner Computer Desk 65.7 inch with Storage Shelf Long Gaming Desk for Home Office PC Workstation Saving Space Laptop Table, Rustic Brown",4.27%,4.98%
Amazon.com,bed,660,B07CVR21VN,"Best Price Mattress 14 Inch Metal Platform Beds w/Heavy Duty Steel Slat Mattress Foundation (No Box Spring Needed), Black",8.54%,9.48%,B01M7M9NXX,"ZINUS Shalini Upholstered Platform Bed Frame / Mattress Foundation / Wood Slat Support / No Box Spring Needed / Easy Assembly, Dark Grey, Queen",5.81%,6.03%,B09QM8PXGV,"Allewie Queen Size Platform Bed Frame with 4 Storage Drawers & Adjustable Headboard, Upholstered Square Stitched Button Tufted Design, No Box Spring Needed, Dark Grey",5.28%,6.03%
Amazon.com,twin bed frames,661,B072BCYW4K,"ZINUS Lorelai 12 Inch Metal Platform Bed Frame / Mattress Foundation with Steel Slat Support / No Box Spring Needed / Easy Assembly, Twin, Black",13.78%,22.01%,B0B5D9NS7Y,"VECELO Platform Twin Bed Frame with Rustic Vintage Wood Headboard and Footboard, Mattress Foundation, Strong Metal Slats Support, No Box Spring Needed",3.81%,3.11%,B07WGKCMML,Yaheetech 13 inch Twin Size Metal Bed Frame with Headboard and Footboard Platform Bed Frame with Storage No Box Spring Needed Mattress Foundation for Girl Boy Black,3.56%,2.68%
Amazon.com,graphic tees,662,B09MR3BHVL,Space Jam Tune Squad Vintage T-Shirt,14.95%,13.07%,B093QFZJCW,Vintage Graphic Tee Shirts for Womens Summer Short Sleeve Crewneck Tops Oversized Tshirts Trendy Casual Loose Blouse,6.95%,3.98%,B07HFTF5S5,Death Row Records Logo Pink T-Shirt,5.25%,1.99%
Amazon.com,scrubs for women,663,B0987KR33G,Women's Jogger Scrub Set Medical Nursing GT 4FLEX Top and Pant Solid Colors and Prints,8.61%,7.57%,B07Q8T3LJH,Cherokee Women Scrubs Top Workwear Revolution Mock Wrap WW610,6.21%,4.57%,B08T64L8HS,Medgear Women's 12-Pocket Stretch Jogger Scrub Set,3.93%,1.45%
Amazon.com,watch,664,B0053HBJBE,Casio Men's F108WH Illuminator Collection Black Resin Strap Digital Watch,5.84%,12.91%,B08VMTXZP1,"Casio Men's Quartz Resin Strap, Khaki, 27.63 Casual Watch (Model: AE-1500WH-5AVCF)",4.26%,6.17%,B004VR9HP2,Timex Weekender Analog Beige Dial Unisex Watch - T2N651,3.19%,3.28%
Amazon.com,perfumes for women,665,B00AVM2PQ4,Versace Variety 3 Piece Mini Gift Set,7.04%,7.60%,B000JL7WQK,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",5.68%,7.15%,B015GEQQFW,"Ariana Grande Ari Eau de Parfum Spray for Women, 3.4 Fl Oz (Pack of 1)",3.69%,1.94%
Amazon.com,beetles gel polish,666,B07F12SZDS,"Beetles 2 Pcs 15ml No Wipe Gel Top Coat and Base Coat Set - Shine Finish and Long Lasting, Soak Off LED Gel Base Top Coat Glossy Shine Finish",8.94%,11.82%,B08FWXKSZB,Beetles Gel Nail Polish Kit- 6 Colors Nude Gel Polish Set Soak Off Nail Lamp Gel Polish Set White Ivory Nude Pink Peach Brown Natural Skin Tone Gel Nail Manicure Kit DIY Home Gift for Women,4.44%,4.28%,B08L7MNSDD,"Beetles Nail Tips and Glue Gel Nail Kit, 2 In 1 Nail Gel and Base Gel with 500Pcs Coffin Nails and Innovative UV LED Lamp Easy DIY Back to School Nails Art Fast Nail Extension Set Acrylic Nail Kit",4.16%,3.00%
Amazon.com,oculus,667,B099VMT8VZ,Meta Quest 2 — Advanced All-In-One Virtual Reality Headset — 128 GB,14.87%,43.24%,B09DDM2371,Oculus Quest 2 - Advanced All-In-One Virtual Reality Headset - 128 GB (Renewed Premium),10.40%,32.82%,B09D82SZGG,Oculus Quest 2 — Advanced All-In-One Virtual Reality Headset — 256 GB (Renewed),8.97%,0.00%
Amazon.com,iphone 11 pro case,668,B08JQBLDP3,"COOLQO Compatible for iPhone 11 Pro Case 5.8 Inch, with [2 x Tempered Glass Screen Protector] Clear 360 Full Body Coverage Silicone [Military Protective] Shockproof for iPhone 11 Pro Cases Phone Cover",6.50%,7.64%,B08JQBLDP2,"COOLQO Compatible for iPhone 11 Pro Case 5.8 Inch, with [2 x Tempered Glass Screen Protector] Clear 360 Full Body Coverage Silicone Protective Shockproof for iPhone 11 Pro Cases Phone Cover - Black",5.92%,6.56%,B09K1X92CK,OtterBox SYMMETRY SERIES Case for Apple iPhone 11 Pro - Black,4.33%,3.91%
Amazon.com,hawaiian shirt for men,669,B09MFXYQQK,Alimens & Gentle 100% Cotton Regular Fit Short Sleeve Casual Hawaiian Shirt for Men,5.04%,3.94%,B07PLDRBSC,"Hawaiian Shirts for Men Short Sleeve Regular Fit Mens Floral Shirts (YH1902,L)",3.60%,4.28%,B07WRWF1FP,COOFANDY Men's Hawaiian Floral Shirts Cotton Linen Button Down Tropical Holiday Beach Shirts,3.39%,2.70%
Amazon.com,nintendo switch controller,670,B01NAWKYZ0,Nintendo Switch Pro Controller,9.73%,5.95%,B09XXNRD2B,"SHINXIN Switch Controllers Joycon (L/R), Switch Controller, Compatible with Nintendo Switch/Lite/OLED",6.36%,5.74%,B07VBB8S36,Nintendo Blue/ Neon Yellow Joy-Con (L-R) - Switch,6.06%,7.71%
Amazon.com,vacuum,671,B06ZY7BTWM,"Bissell Featherweight Stick Lightweight Bagless Vacuum With Crevice Tool, 2033, One Size Fits All, Blue",11.33%,14.25%,B081HQFJWZ,"BISSELL Featherweight Stick Lightweight Bagless Vacuum with Crevice Tool, 2033M, Black",6.88%,10.60%,B00JH98GR4,"Shark NV360 Navigator Lift-Away Deluxe Upright Vacuum with Large Dust Cup Capacity, HEPA Filter, Swivel Steering, Upholstery Tool & Crevice Tool, Blue",6.54%,5.55%
Amazon.com,folders with pockets,672,B01E0E8FCQ,"Five Star 4-Pocket Folders, 6 Pack, Fits 3-Ring Binders, Holds 11 x 8-1/2, Assorted Colors Will Vary (38056)",13.83%,19.61%,B000DZ9XGO,"Oxford Two-Pocket Folders, Assorted Colors, Letter Size, 25 per box (57513)",9.04%,10.31%,B07WRHX1RC,"Five Star BACK TO SCHOOL BUNDLE: 4 Pocket Folders 6 Pack, Assorted Colors Will Vary (38058) & Spiral College Ruled Notebook 6 Pack, 1 Subject, 100 Sheets, 11” x 8-1/2 (38052)",8.10%,10.99%
Amazon.com,bralettes for women,673,B08HS712ZB,Duufin 5 Pcs Lace Bralettes for Women Bralette Padded Lace Bandeau Bra,4.42%,3.46%,B08JYDY6TV,"selizo Padded Bralettes for Women, 6 Pcs Sports Bras for Women Pack, V Neck Cami Bando Bra for Women Girls, S-M",3.88%,4.57%,B077Y5C59Y,"Maidenform Pure Comfort Lace Bralette, Padded Wireless Bra, Convertible Longline Halter Bralette with Soft Foam Cups",2.53%,1.87%
Amazon.com,dildos,674,B07SZPVDY8,"Realistic Dildos Feels Like Skin, 7.3 Inch Clear Dildo with Suction Cup for Hands-Free Play, Body-Safe Material and Adult Sex Toys for Women",9.01%,17.38%,B08JL9Z97C,"Realistic Dildo for Beginners Lifelike Huge Silicone Dildo, with Strong Suction Cup for Hands-Free Play, Realistic Penis for G-Spot Stimulation Dildos Anal Sex Toys for Women and Couple 7.7 ",5.28%,9.05%,B077JRJR8H,"9 Inch Realistic Dildo, Body-Safe Material Lifelike Huge Penis with Strong Suction Cup for Hands-free Play, Flexible Cock with Curved Shaft and Balls for Vaginal G-spot and Anal Play",3.00%,7.60%
Amazon.com,barbie dolls,675,B083VKRMH9,"Barbie Stroll ‘n Play Pups Playset with Blonde Barbie Doll (11.5-Inch), 2 Puppies, Pet Stroller and Accessories, Gift for 3 to 7 Year Olds",8.75%,12.12%,B091FTS1W6,"ZITA ELEMENT Lot 101 Items 11.5 Inch Girl Doll Closet Wardrobe with Clothes and Accessories - Including Wardrobe, Suitcase, Clothes, Dress, Swimsuits, Shoes, Hangers, Necklace and Other Accessories",4.94%,3.28%,B09BW2RTN8,"Barbie Dreamtopia Twinkle Lights Mermaid Doll (12 in, Blonde) with Water-Activated Light-Up Feature and Pink-Streaked Hair, Gift for 3 to 7 Year Olds",4.87%,6.32%
Amazon.com,pencil sharpeners,676,B005D5ZOH6,"Staedtler Double Hole Pencil Sharpener, Two Holes for Standard Pencils, Large Colored Pencils, and Makeup Pencils, 512 006",15.73%,17.22%,B088BWYFMX,"Pencil Sharpener, Manual Pencil Sharpeners, 4PCS Colorful Compact Dual Holes Pencil Sharpeners with Lid, Colored Pencil Sharpener for Kids & Adults, Portable Pencil Sharpener for Travel School Office",11.95%,15.41%,B086PMM18D,"X-ACTO Pencil Sharpener, Mighty Mite Electric Pencil Sharpener with Pencil Saver, SafeStart Motor, Small Pencil Sharpener Perfect for Teacher and Homeschooling Supplies, Black, 1 Count",6.77%,5.71%
Amazon.com,bathroom storage,677,B09F6JW2BD,"SAKA Slim Storage Cart,4 Tier Bathroom Rolling Utility Cart Storage Organizer Slide Out Cart, Mobile Shelving Unit Organizer Trolley for Office Bathroom Kitchen Laundry Room Narrow Places, Black",5.44%,5.15%,B06Y2FS8FK,"madesmart 2-Tier Organizer, Multi-Purpose Slide-Out Storage Baskets with Handles and Dividers, Frost",3.64%,5.64%,B09XMGRJBP,"SAKA Under Sliding Cabinet Basket Organizer, 2 Tier Storage Under Cabinet Bathroom Under Sink Organizers and Storage Black Under Sink Storage for Bathroom Kitchen",3.32%,4.78%
Amazon.com,speaker,678,B088GVPJBB,EDUPLINK Portable Bluetooth Speaker Waterproof IPX7 Wireless Speaker with 20W Louder Speakers Switch Between Bluetooth Pairing and Aux-in Mode by Phone Button Black,13.26%,15.74%,B016XTADG2,"Upgraded, Anker Soundcore Bluetooth Speaker with IPX5 Waterproof, Stereo Sound, 24H Playtime, Portable Wireless Speaker for iPhone, Samsung and More",9.17%,14.29%,B07HKQ6YGX,JBL Charge 4 - Waterproof Portable Bluetooth Speaker - Black,5.97%,4.45%
